Gene	C3L-00017	C3L-00102	C3L-00277	C3L-00395	C3L-00589	C3L-00599	C3L-00622	C3L-00625	C3L-00640	C3L-00819	C3L-00881	C3L-00928	C3L-01031	C3L-01036	C3L-01051	C3L-01052	C3L-01053	C3L-01054	C3L-01328	C3L-01453	C3L-01598	C3L-01637	C3L-01689	C3L-01703	C3L-01971	C3L-02112	C3L-02115	C3L-02116	C3L-02463	C3L-02606	C3L-02610	C3L-02613	C3N-00198	C3N-00249	C3N-00436	C3N-00512	C3N-00513	C3N-00514	C3N-00517	C3N-00518	C3N-00954	C3N-00957	C3N-01011	C3N-01997	C3N-01998
PLBD1	17.056533733323405	17.019390425172492	17.20781244940541	16.478188342070023	16.766322260960628	17.82125099328979	16.775708524381784	16.678230762175467	15.867203571382628	16.65374365384482	14.676027169283214	15.694493689691393	15.199437442419688	16.967019332835388	17.859477710734758	16.401183492447664	16.1836029640282	15.930418913201784	15.943796565482714	17.47927158767359	15.566588952670964	16.424076826547854	14.89937756196343	15.94711984734782	16.09465193320567	15.754402428225221	16.595154389762556	15.407118849543709	16.375946216351974	16.92304474292253	16.838184363801737	16.003818396664663	16.172237243913063	14.79613643429395	17.382338707287136	15.221923553108228	15.579159608234802	16.29787225666843	15.966311295766202	16.176750178860317	17.224981546447168	14.955273647563825	14.447704315671983	15.048607981889903	15.886937778510415
PLBD2	15.07551055194001	15.220012397555198		15.903195603411397	15.091950448429058	16.26636602736704	16.145354896968342	14.740602164191067	15.59829023100506	16.309217947976087	15.409949742497176	14.293757360959594	16.578612208964817		15.917684241318293	15.916527261589668	14.625397145610854		16.64343106350897	16.53704158786316	14.769659500594228	15.64739367884643	15.368755507272105	16.273571468867775	15.179348398334223	14.760373362789407	16.212162360582365	14.101972676213027	15.311227915867649	16.122515177703182	14.627029252209812	15.27371142743012	15.81182582804043	15.57852957580395	14.920209084523929	14.640165023922629	16.169482518691517	16.246796884953408	15.166360238815901	16.489246581999687	17.191768594830364	15.267128522410335		14.350810847954033	16.47959670920648
PLCB1			14.63456992208721			15.700715428515657	13.80720054582898	15.744453597729027	12.90509844352841	13.738433031966528	16.047352954401326	15.485364663485797	15.61693802786217	15.327428998314995	14.331136685728245	14.65952221540537	15.70179729945427	15.954948285294677	13.39755264991458	13.216931970329295	14.967260983689041	14.429774543585689	13.62872860801001	14.14919777082259	15.15710836897069	13.308385208020749	13.263763935771653	14.270230646555373	13.61872146054005	14.400134883707972	14.412383780181013	13.766171521173552	13.355906650824837	15.163209350180924		15.132542712780232	15.031277291057668	13.508281260530472	13.737921957577825			14.93258781636946	14.118927313295016	14.878307682657942	14.10671661109486
PLCB2		13.789520962543223		14.889050031976797	13.827156649557617		16.474089538117205	13.365999461316955	14.558472551671551	13.794914901224898					14.457567355891415	13.76147758553502				14.431467314350138	13.413123751820825		13.311056183954918	13.633189019734221		12.731652471088156			12.202866075227023	13.295908100838917		12.566746614269663	13.536023904400839		14.578250414887533		12.534986260317263	13.486573388804452	14.366638400267563	12.938838344000592	14.881243171686473		13.172249794466053		14.512494889249913
PLCB3	16.932194114207785	15.485963993860956		14.798860244817671	17.775327494278702	16.688165362712436	14.570245942036717	15.030748725125573	15.311681469321396	14.653955529018951	14.950168639715736	14.652555229565541	14.616891323890005	14.591285547481252	14.774506395160488	14.283256361727446	15.158121777435928	14.559417340653463	14.708742431958695	15.72485539732034	14.958670473477987	15.2603328647258	17.614043739163638	15.833586055030665	15.129744873776986	17.08179969908531	14.778247690906307	13.954908801520373	17.91874721408994	15.420958229194339	14.823847543789649	17.670081596980992	15.896140270266061	14.687418363505987	14.929384597071468	15.077558871218534	14.856201342124086	14.777043622624342	14.325538481004436	15.19339833403298	15.181870723918937	13.510866720733851	15.047584959946082	14.607073169217577	15.00942723997964
PLCD1	15.559615187151584			14.865711222583572	14.85000655702465		15.980672950217773	16.197630908007238	14.93450658231065	15.349498136800124		15.514959528745498			15.652699687536963	15.592568001385093			13.895112910305595	15.315951943247452	16.148563596853094	16.212110874887063	15.276162438001528	16.322195011095005		14.871911370009759	15.963077812358833	12.984408104999625	14.69447097955555	15.768430757507781	15.448666122796963	14.79324869124063	15.550933115416019		15.355069054813049			14.915222843446369	15.341530409258807	15.232800964403506	16.484246183127123	14.519435691838734	15.682129035180257		14.75517834137787
PLCG1				14.162706925943388	14.834351719346996	18.118077650043794		12.85142177753013	17.56108559563128	14.671256863981004				16.126086217436878	14.186265352759555	17.859146560507934			14.21525160839947	15.402357819817164		14.468512560767437	15.150218127417418	15.250709874677401	13.913165805620203	18.080419826045866	14.51603727967485	14.163583053106844	17.123180332111954			14.807947584494357	14.801877093143279		15.268934387569898			17.578456709034505	13.640592222905887	14.041990169480911	19.685131314739976				18.36871132043907
PLCG2	17.525593676182737	14.645553921231901	14.060159100994124	15.794870418607548	15.589630193759909	12.666299414553633	14.842915570000393	15.149653297655258	15.502599469104483	15.856148158495657	14.354705845719312	14.667565198386674	14.638191655284777	15.118651636898925	15.3948085695785	14.370589129243871	15.305701192813324	13.669614869529958	15.01033027304317	16.86320457610026	13.716629376981224	15.018945194730168	15.508340967384113	14.56746308693035	13.734905939523365	15.056149248979855	13.781651205969565	15.150680315925545	16.758050477720296	14.617222277322124	13.884119355698223	15.235712979199763	15.332179301422414		14.664778294170175	14.965250404915329	14.024041155740395	14.463959107522482	14.11315802306186	15.324666675063728	16.554872472610555	15.780773430975136	13.8133185359263	15.212273745808567	14.84371594408591
PLCXD3						14.950682671026469	13.506215771948657	13.908632135882192	17.31744231812301	15.30002237018508			13.505309329101774			14.983059114284352					14.337889176343293	14.679636510089479		15.320448064263612	15.398051228837792		15.76579642712163	14.002229505464776		14.208169385117703	13.95130425235968		14.805133547321976	14.037917449983105	14.255599537490292	14.26396156337544	12.722132632954056	13.64120199038025	13.973414047429031	15.675233564246469		14.305502532723995		13.68387038998711	11.393511232565357
PLD1	15.80919956264711			12.060122383407544	15.338085559142698		14.14331648215321	15.769050541357506		15.404084263137186		16.217599666100604	15.440701104167777		15.412465168511012	15.529518881483783	14.39827406824071		15.313365703435927		15.995132964044997	15.665050666329337	15.330063215204888		16.33551351105269	15.68731421282433	15.854647201430723	15.617507181054865	15.704160621604126	15.65021225639312	16.318228738345187	14.153981691099379			14.970408351839053	15.983581419878332	15.329366035457914	14.934275231492656	15.584776922403528			15.764726028973262	14.91727205671559	15.70241107641232	14.42726682076622
PLD3	17.31500507340298			18.735588311473546	17.403557826351484		15.832590415845823	13.48727092094322	17.769330066076137	14.561702059464908		15.503709424098501	14.439829801041169		13.069899084033564				16.860793425948735	19.673009613637337	15.37022177006303		17.44473530623082	18.315276620006077		16.876260375999212	15.401210419837579		16.973628676366797	14.833617266633315	12.777683336181083	16.76641360817693	17.284780895825303	12.814883672216915	14.85795178378554	14.426268484782007	16.416501787355458	15.75015737036202	14.329721689203542	18.462992466318603	17.91354196988485	14.665971577776018		13.286929984673657	16.91532620313951
PLEC	18.36546855804648	18.03503463896564	17.09717282678611	18.927461203889905	17.38616051336804	18.68380429518545	18.7118653245846	18.035170708693542	19.16779672810089	19.421310427425702	18.17266764313515	17.59914270487205	17.03813634743035	17.71209137169798	18.294016125271106	18.18167369831898	17.844734974940682	18.069732964419014	19.156292740310736	17.082546576942786	17.673469186658068	18.19931708441441	17.39168067522307	17.97185965585849	18.05961529100045	18.70285666546869	18.30858466966764	17.443940649267496	17.84736939091375	18.877785187522196	18.136232474326622	16.7978813099326	16.58056321746674	17.349072753734507	18.833365701976064	17.828886239862076	17.924727164883315	18.22836357344021	18.59021778481685	18.061248542755074	17.290938137481085	17.206818243184703	18.27742441247662	17.093518666409892	19.042741415669077
PLEK	15.882688387093884	16.482169326168748	14.559872590208661	17.221680622895605	14.882097005286141	15.115787720242972	15.622159968117593	14.736977013414942	15.318533648167303	15.522562725291941		12.170537440910941	12.250509631256131	14.13956062393534	14.714036776586262	15.032633485545015			16.090815749579455	19.223258563606716	14.085292820017678	15.528990286595223	15.505320552919024	16.657050551364176		15.944276649893993	14.89887312418735	14.702519324936976	15.202861370993926	15.01833114897914	14.388149860176531	15.555421341829788	19.297463853475506		15.657630125821772	13.039388110883115		15.750309709573747	15.710083056535446	17.013927619653817	18.3910178648791	12.251747310884479		12.799470182906687	17.476741737035596
PLEKHA1	14.149934170561			14.418889093118517	14.739665706882478				15.289221561749725				12.976179933308906				13.591891110935025	14.485687389032972		13.423393769949623	11.743041061955518		13.32238716233244	13.997869131008715	13.534018332542695	13.7161007786868	13.40131141283985		13.396920556077603			13.946391326553202	12.041939583695946		13.978042622730626	13.373866902986792	13.744030980861826	13.974023327991539	13.709841803585967	12.165316003304078				13.389773823801908	
PLEKHA2				16.555580203842858	14.392964160192859		13.40811722231513		14.309082434715565	14.318369855147171					14.712375417344143					15.449905679882015			15.415967532241522	17.200623737496876		14.663033682429894			13.513137510554882			17.950803214103974	17.87500468608919		15.170081901201659			14.034695954041315	13.984082279045923	16.035779508001113	14.531720543913389				15.01387707547389
PLEKHA5			15.9550709651073	16.612606919448275	15.452482788085856	13.156747916921445	14.8813154108075	15.029921759832963	15.938218722793112	14.32706121785966	15.542004515882207	14.279920544997747	14.984072893903615	14.538692277843213	14.417635130999338	15.129800509364934	15.295280034372345		14.799861359748615		14.333816487890251	15.329955013257962	15.009256958255124	14.700400227301845	14.992639775395162	15.16514084589706	15.602005609988183	14.899942619107007	15.135317645090813	15.580504974421936	15.288070731291054	14.647069718866437	16.186143477066587	14.991257468168783	14.858877969556088	14.757789571441657	14.981376017953995	14.86869361905111	14.756729237718679	15.786839405244507		15.021531202299538	15.39485657889264	14.253550245047142	15.092118855097718
PLEKHA6	16.37871547933006	15.348176805344686	15.032565423657687		15.820548588039403	14.27413755116867	15.631256648090394	15.904617467156516	17.230415858572066	15.57254414679725	14.975508049669404	14.505090390915475		14.936510478525777	14.233503529806747	14.32123230340248	14.97405665804126	15.718922640615164	14.85018006353046		15.264151710048061	15.03421094205652	15.22023886251374	14.030824048702177	14.993740544106878	15.630863184025563	15.096350373724787	14.679578607753763	16.12680503395428	14.813745196000491	14.891345745515974	15.472771491696648	14.557939371861858	14.108131950177098	15.001534458721071	14.160477586568327	14.641356300432527	14.823519840978733	15.047109349741014	14.61592760594985		14.959181054418844	15.448099853394767	14.078430565027173	16.41332974633851
PLEKHA7	16.69196824798087	16.121889208679082	16.634941750072564		15.586987929656956	13.87771341210292	15.676222328337921	15.504572526625441	13.185950477301487	14.763473968263465	16.369163525085128	16.000588695658664	15.985532694946818	17.29757344507748	16.26319897596446	15.39807064398231	16.504637191064862	16.82485462125862	14.693059303512653		16.21196519723489	16.927667349266958	15.276130002914087		15.634237099921151		15.494104535476456	16.030921715950267	14.704879156040722	16.770092845502848	16.17523162254224	15.059187509327984		16.001766832436164	15.205783864862324	15.710490812282549	15.814129038585273	15.768988855484167	15.772130013680364			15.898041626067757	16.746401309552247	16.22066557864292	
PLEKHF1		15.472537895350175		16.594693426457248	15.256114594144703	15.231576900743995	13.898450608881719		15.001252837414434	15.071521526115877			14.802857195598516			15.735397312492875			15.345728799402274	14.908711097351404		15.576809026770826	14.360426944507546	15.478743622966377	14.971686626085228	12.061232495316705	15.872389611596589	15.129603021454948		15.878530154118096	15.825742052589963	14.450449180457376	16.03365047193581		15.63578982542063	15.026029568337238	15.265003158265836	13.993183298396275	16.09740755304345	15.393658536647521	16.18581528389522	14.288614481886688	14.663740975255147	14.8568121618494	16.67476885781014
PLEKHF2	15.03814771692575	15.598837937749193	16.165192315860196	15.705056639038013	14.51268792330961	15.627879488818214	16.153505658666944	15.633429912599524	15.549173030101876	15.558849007219273	15.695017778081466	15.518474996769678	15.822615695835895	15.356532139534647	15.7913635677803	15.997560191549871	15.226910474847223		16.481353219024616	15.53392316971101	15.384655350941621	16.15298965295382	15.281029206557328	14.910158127048298	15.829999301284834	15.242657725147163	15.963200334819982	16.225150724969897		15.450040927596142	14.475420246701809	14.658471696289626	16.0233121948822	16.229329537198126		16.155752796021275	15.973411509328411	16.201494061687026	15.935794323963584	16.069192170331778		16.024081835868518		16.234429716970375	16.28180665688136
